cluster,bag-of-words-cluster,component,similarity,bag-of-words-component
7,clear reinstal amaz datum bloat sync integr read select face ascend sort resourc servic cloud network mega parti string versa start startup cast vice choic design reconsid guidelin materi confus ,com.amaze.filemanager.utils.files.FileUtils,0.6,folder access user client free trace append lead remot directori editor scan skin static creat forc instanc line command ivvyy catch slow directli move switch equal copi chooser code main trigger except invers grant visibl space hidden stout hybrid exist plain icon intent chang sync background found amaz lower posit default date attribut replac read start emul anymor bookmark shell info substr target split error instal gone action extens volum self helper stupid medium databas tick colon extern trim collect finish explor void parent archiv manag null document para char format adapt drive system pars pref android empti final type sequenc write intern metum scanner determin audio flag cancel strip simpl manifest contain share content return call invalid modifi store renam clipboard timer anim post convert view request durat avail viewer mime file dialog count lost calcul unknown radix valu account support alpha current primari print appli sourc studio check task prefer creation absolut size multipl fade revers base tree list connect theme fals readabl concurr array launch reveal execut root float super local button prefix length updat object compress context method activ string datum child link short usabl listen callback overrid profound constant extract util index normal gener mill boolean retriev progress path handler deform total drop true permiss mode inaccur name cloud protect builder resourc storag oper toast servic recurs stack packag parcel byte public 
7,clear reinstal amaz datum bloat sync integr read select face ascend sort resourc servic cloud network mega parti string versa start startup cast vice choic design reconsid guidelin materi confus ,com.amaze.filemanager.ui.views.drawer.Drawer,0.5333333333333333,folder correct phone break trace configur color reset imag catch switch resolv equal main code reselect grant except build hybrid loader intent pend sync background chang amaz statu immedi item read start bookmark navig bitmap indic error action helper undefin server header void parent manag volley transact null para drive layout unlock pref final integ metum persist result flag simpl properti contain content return invalid renam fragment enabl view menu request click home edit file dialog count commit toggl unknown support refresh current check print option prefer respons creation size base list theme fals root tablet prefix activ string datum link constant listen overrid util version gener boolean titl path drawabl handler drop atinka drawer true permiss mode cloud resourc close oogl storag stack public 
7,clear reinstal amaz datum bloat sync integr read select face ascend sort resourc servic cloud network mega parti string versa start startup cast vice choic design reconsid guidelin materi confus ,com.amaze.filemanager.database.models.Sort,0.8,type sort string public path 
7,clear reinstal amaz datum bloat sync integr read select face ascend sort resourc servic cloud network mega parti string versa start startup cast vice choic design reconsid guidelin materi confus ,com.amaze.filemanager.fragments.MainFragment,0.5333333333333333,folder correct inflat unregist follow client trace break begin color stream directori linear editor scan static creat stop disconnect imag instanc pickup divid catch pleas switch equal span main multu code reselect copi except grant past visibl hidden bundl crypt build light hybrid exist histori intent sync background posit chang default statu hide replac item text read start reload bottom scroll bitmap substr hole action dark extens compr helper medium extern assign collect finish explor hack header void parent search manag ascend detach transact custom null document para shown format adapt drive layout unlock executor pars pref accent android appear final decor type complet swipe integ global ordin scanner result flag cancel lookup limit sorter delet vari watch continu white simpl come thread remov properti authent contain share observ return call descend invalid modifi bean retain enabl fragment renam store tiptop anim post view worker menu time specif argument home click ring exit receiv mime file dialog count recycl cach toggl commit resum unknown valu filter support current refresh primari check print intu option tool prefer task creation size multipl contextu formatt base tree correspond list element theme fals provid array slinki launch grid root prepar float super restor tablet subcultur broadcast button prefix length malform updat alway object match defin method activ string datum child shortcut listen overrid extract util scheme index version jelli gener throw tone boolean titl column screen path drawabl destroy handler wait paus pool drop save drawer true mode permiss picker thumb send name cloud decrypt protect resourc close queri oogl page toast encrypt comput stack parcel width public 
7,clear reinstal amaz datum bloat sync integr read select face ascend sort resourc servic cloud network mega parti string versa start startup cast vice choic design reconsid guidelin materi confus ,com.amaze.filemanager.database.models.CloudEntry,0.5263157894736842,manag type entri file util string datum servic link persist return mode valu ordin amaz support public cloud void 
8,succ delet extract tell video share cant play icon look store comment swipe support forth cloud cope devic manag homepag file world link storag ,com.amaze.filemanager.utils.cloud.CloudUtil,0.5833333333333334,folder user client trace break stream remot static instanc catch switch resolv equal main except hybrid icon refer background plug found default replac item start token thumbnail void null document para privat drive templat final type deprec metum valid strip delet remov authent login content return invalid modifi press post fire file lost unknown account check print sourc task askanc size base list connect fals array launch execut super input prefix length context activ string datum child link callback overrid extract util gener throw boolean path handler drop save drawer true mode name cloud protect resourc close oogl storag toast servic stack parcel public 
8,succ delet extract tell video share cant play icon look store comment swipe support forth cloud cope devic manag homepag file world link storag ,com.amaze.filemanager.fragments.MainFragment,0.75,folder correct inflat unregist follow client trace break begin color stream directori linear editor scan static creat stop disconnect imag instanc pickup divid catch pleas switch equal span main multu code reselect copi except grant past visibl hidden bundl crypt build light hybrid exist histori intent sync background posit chang default statu hide replac item text read start reload bottom scroll bitmap substr hole action dark extens compr helper medium extern assign collect finish explor hack header void parent search manag ascend detach transact custom null document para shown format adapt drive layout unlock executor pars pref accent android appear final decor type complet swipe integ global ordin scanner result flag cancel lookup limit sorter delet vari watch continu white simpl come thread remov properti authent contain share observ return call descend invalid modifi bean retain enabl fragment renam store tiptop anim post view worker menu time specif argument home click ring exit receiv mime file dialog count recycl cach toggl commit resum unknown valu filter support current refresh primari check print intu option tool prefer task creation size multipl contextu formatt base tree correspond list element theme fals provid array slinki launch grid root prepar float super restor tablet subcultur broadcast button prefix length malform updat alway object match defin method activ string datum child shortcut listen overrid extract util scheme index version jelli gener throw tone boolean titl column screen path drawabl destroy handler wait paus pool drop save drawer true mode permiss picker thumb send name cloud decrypt protect resourc close queri oogl page toast encrypt comput stack parcel width public 
8,succ delet extract tell video share cant play icon look store comment swipe support forth cloud cope devic manag homepag file world link storag ,com.amaze.filemanager.filesystem.HybridFile,0.75,folder staff client free break handl trace stream remot directori creat exclud instanc catch midair switch resolv equal matcher code wise except space allow build hybrid exist refer date found plug default pattern attribut read start shell info substr error alloc extens helper crest email server void parent manag custom null document format adapt drive templat disk layout system debug pars android final type card write deprec integ metum strip delet simpl devic share content return modifi stat repli menu attar request mime file unknown addr account current support check print sourc prefer respons size base list element connect readabl fals array output buffer slinki root execut input local super prefix length malform object context method string datum constant usabl child mask compat overrid engin extract util variou version gener throw boolean retriev schizo path download handler drop total atinka timeout thumb true mode permiss name cloud builder queri resourc close oogl storag stack parcel index public 
8,succ delet extract tell video share cant play icon look store comment swipe support forth cloud cope devic manag homepag file world link storag ,com.amaze.filemanager.utils.MainActivityHelper,0.8333333333333334,folder user follow break handl begin writabl color directori static creat sheet imag instanc switch equal makefil main code bundl allow regular express video build hybrid exist intent sync chang posit unmount guid default statu start bottom osteopath decompress substr action helper materi medium trim explor void parent search manag transact patter null document para drive insid pars pref accent final type card integ persist ordin audio cancel delet remov contain content share return renam fragment enabl worker argument fail receiv lollipop dialog file quick commit compressor support refresh current check task prefer creation size base watcher filenam frame list theme fals operation array execut root input prefix length match defin context method activ string datum link short overrid extract util normal version enter boolean titl retriev handler drop drawer true mode integr dummi name cloud builder queri recent oogl storag toast servic recurs parcel index public similar 
8,succ delet extract tell video share cant play icon look store comment swipe support forth cloud cope devic manag homepag file world link storag ,com.amaze.filemanager.adapters.RecyclerAdapter,0.5,folder window correct inflat color directori skin stop delay creat imag instanc switch equal main code except notifi bind video icon chang posit marque dynam margin default dimens item start load action finish addit header void parent archiv detach null para adapt layout system pref accent empti final type integ uncheck audio elem continu share circl return illeg call invalid fragment anim view argument fail gradient file circular count recycl toggl support current minimum prefer size holder list select element fals provid array grid super button pictur context activ string link datum height stabl callback overrid digest util special attach gener throw boolean titl insert path drawabl total thumb true mode resourc close servic parcel index public 
8,succ delet extract tell video share cant play icon look store comment swipe support forth cloud cope devic manag homepag file world link storag ,com.amaze.filemanager.filesystem.RootHelper,0.5,pass trace break directori static imag command line conform catch test equal main code hidden except henc deni express hybrid exist background found specifi replac read start reload public shell split trim caller void parent custom null document para system pars suppos type card write deprec result thread look contain return modifi instead interact store level worker avail file basic count safe support print intu size base escap list fals provid output array root execut parti super input avoid length context activ string link child listen callback third util gener throw boolean path handler wait true permiss mode name storag stack parcel superus block 
8,succ delet extract tell video share cant play icon look store comment swipe support forth cloud cope devic manag homepag file world link storag ,com.amaze.filemanager.activities.MainActivity,0.8333333333333334,folder window inflat user pager client trace begin append break configur color reset directori restart creat environ secret instanc buttonhol digit catch pleas test resolv switch equal main past code hidden except reselect copi visibl transpar bundl allow build hybrid exist plain loader histori intent chang background unmount plug sync lower enviev default statu hide port replac regist item includ emul synchron bookmark reload navig bottom info substr target split indic event error action gone databas helper materi medium extern undefin server collect finish singleton explor hack cover void search parent manag detach lowest transact custom null format shown separ privat drive cursor layout system pars pref android accent empti appear final type card tabl complet swipe standard integ ordin result compon cancel initi delet watch white remov ignor authent devic contain content return request call antilog invalid modifi bean fragment enabl clipboard renam press anim post view lock slide menu collaps exit argument click home avail durat fail edit receiv lollipop viewer file dialog proce count sort variabl commit resum valu unknown filter translat addr support current refresh warn check smoke primari sourc option print task prefer respons absolut rail author size base notif frame list element connect fals provid array rippl grid reveal root execut prepar float super prefix length pair updat clear compress context method activ string datum link tint listen callback overrid deceler password extract util scheme version attach jelli expand gener entri project boolean titl progress column screen path futur drawabl destroy handler wait host contract save atinka drop categori drawer true permiss mode name cloud resourc close queri transluc interpol storag oper servic toast encrypt process stack parcel index public secondari 
8,succ delet extract tell video share cant play icon look store comment swipe support forth cloud cope devic manag homepag file world link storag ,com.amaze.filemanager.filesystem.FileUtil,0.6666666666666666,folder trace break writabl stream directori static creat imag instanc catch midair switch resolv unexpect equal makefil main copi code multu matcher except allow build hybrid exist sync background misdiagnos found specifi default issu read start byte overwrit substr secur target indic split medium helper extern framework hack void parent manag custom null document para drive pars android empti final type card write deprec segment determin result valid flag strip delet flush contain content bearabl return share store singl post success lollipop mime origin file unknown account current check print prefer creation absolut size canon temp base filenam tree correspond list readabl fals output array buffer root execut input detect prefix length malform context activ string datum link constant callback overrid upload util normal version gener throw boolean retriev path deer handler drop save atinka true mode dummi name parallel cloud resourc close oogl storag toast stack index public applic 
8,succ delet extract tell video share cant play icon look store comment swipe support forth cloud cope devic manag homepag file world link storag ,com.amaze.filemanager.utils.files.FileUtils,0.8333333333333334,folder access user client free trace append lead remot directori editor scan skin static creat forc instanc line command ivvyy catch slow directli move switch equal copi chooser code main trigger except invers grant visibl space hidden stout hybrid exist plain icon intent chang sync background found amaz lower posit default date attribut replac read start emul anymor bookmark shell info substr target split error instal gone action extens volum self helper stupid medium databas tick colon extern trim collect finish explor void parent archiv manag null document para char format adapt drive system pars pref android empti final type sequenc write intern metum scanner determin audio flag cancel strip simpl manifest contain share content return call invalid modifi store renam clipboard timer anim post convert view request durat avail viewer mime file dialog count lost calcul unknown radix valu account support alpha current primari print appli sourc studio check task prefer creation absolut size multipl fade revers base tree list connect theme fals readabl concurr array launch reveal execut root float super local button prefix length updat object compress context method activ string datum child link short usabl listen callback overrid profound constant extract util index normal gener mill boolean retriev progress path handler deform total drop true permiss mode inaccur name cloud protect builder resourc storag oper toast servic recurs stack packag parcel byte public 
8,succ delet extract tell video share cant play icon look store comment swipe support forth cloud cope devic manag homepag file world link storag ,com.amaze.filemanager.database.models.CloudEntry,0.5263157894736842,manag type entri file util string datum servic link persist return mode valu ordin amaz support public cloud void 
8,succ delet extract tell video share cant play icon look store comment swipe support forth cloud cope devic manag homepag file world link storag ,com.amaze.filemanager.ui.views.drawer.Drawer,0.5,folder correct phone break trace configur color reset imag catch switch resolv equal main code reselect grant except build hybrid loader intent pend sync background chang amaz statu immedi item read start bookmark navig bitmap indic error action helper undefin server header void parent manag volley transact null para drive layout unlock pref final integ metum persist result flag simpl properti contain content return invalid renam fragment enabl view menu request click home edit file dialog count commit toggl unknown support refresh current check print option prefer respons creation size base list theme fals root tablet prefix activ string datum link constant listen overrid util version gener boolean titl path drawabl handler drop atinka drawer true permiss mode cloud resourc close oogl storag stack public 
8,succ delet extract tell video share cant play icon look store comment swipe support forth cloud cope devic manag homepag file world link storag ,com.amaze.filemanager.ui.ItemPopupMenu,0.5,break trace color editor instanc catch switch equal anchor main past copi except master crypt rememb hybrid intent posit default item start bookmark preset secur helper explor void parent manag drive layout fingerprint pref accent final ordin result delet properti authent share return interfac renam fragment press view menu fail click dialog file refresh warn sourc prefer creation base select element theme fals provid array root super button length context activ string datum constant listen callback overrid password extract util gener throw disc boolean titl path drop save drawer true permiss mode cloud decrypt toast servic encrypt stack parcel public 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.RarExtractor,0.6,output updat file context string super listen extractor public path 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.adapters.holders.DonationViewHolder,0.7272727272727273,price item summari view root adapt holder super donat titl public 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.asynchronous.asynctasks.SearchTextTask,0.6666666666666666,task activ editor text public search 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.asynchronous.asynctasks.CountItemsOrAndSizeTask,0.6666666666666666,task file item context size storag count view hybrid boolean parcel public 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.utils.application.GlideApplication,0.5,glide categori super overrid public creat memori void 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.activities.MainActivity,0.7469879518072289,folder window inflat user pager client trace begin append break configur color reset directori restart creat environ secret instanc buttonhol digit catch pleas test resolv switch equal main past code hidden except reselect copi visibl transpar bundl allow build hybrid exist plain loader histori intent chang background unmount plug sync lower enviev default statu hide port replac regist item includ emul synchron bookmark reload navig bottom info substr target split indic event error action gone databas helper materi medium extern undefin server collect finish singleton explor hack cover void search parent manag detach lowest transact custom null format shown separ privat drive cursor layout system pars pref android accent empti appear final type card tabl complet swipe standard integ ordin result compon cancel initi delet watch white remov ignor authent devic contain content return request call antilog invalid modifi bean fragment enabl clipboard renam press anim post view lock slide menu collaps exit argument click home avail durat fail edit receiv lollipop viewer file dialog proce count sort variabl commit resum valu unknown filter translat addr support current refresh warn check smoke primari sourc option print task prefer respons absolut rail author size base notif frame list element connect fals provid array rippl grid reveal root execut prepar float super prefix length pair updat clear compress context method activ string datum link tint listen callback overrid deceler password extract util scheme version attach jelli expand gener entri project boolean titl progress column screen path futur drawabl destroy handler wait host contract save atinka drop categori drawer true permiss mode name cloud resourc close queri transluc interpol storag oper servic toast encrypt process stack parcel index public secondari 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.activities.superclasses.PreferenceActivity,0.5357142857142857,folder access break string view color argument editor overrid home explor creat header void imag instanc manag sidebar file divid throw pleas circular switch quick boolean valu hidden except pref path bundl prefer final size save icon thumb true mode permiss chang default fals root bookmark share navig super return stack illeg text public modifi button 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.ZipExtractor,0.6,output updat file context string super listen extractor public path 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.utils.files.FileUtils,0.6265060240963856,folder access user client free trace append lead remot directori editor scan skin static creat forc instanc line command ivvyy catch slow directli move switch equal copi chooser code main trigger except invers grant visibl space hidden stout hybrid exist plain icon intent chang sync background found amaz lower posit default date attribut replac read start emul anymor bookmark shell info substr target split error instal gone action extens volum self helper stupid medium databas tick colon extern trim collect finish explor void parent archiv manag null document para char format adapt drive system pars pref android empti final type sequenc write intern metum scanner determin audio flag cancel strip simpl manifest contain share content return call invalid modifi store renam clipboard timer anim post convert view request durat avail viewer mime file dialog count lost calcul unknown radix valu account support alpha current primari print appli sourc studio check task prefer creation absolut size multipl fade revers base tree list connect theme fals readabl concurr array launch reveal execut root float super local button prefix length updat object compress context method activ string datum child link short usabl listen callback overrid profound constant extract util index normal gener mill boolean retriev progress path handler deform total drop true permiss mode inaccur name cloud protect builder resourc storag oper toast servic recurs stack packag parcel byte public 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.TarExtractor,0.6,output updat file context string super listen extractor public path 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.adapters.holders.HiddenViewHolder,0.8333333333333334,view disc bookmark holder super titl hidden text public button delet imag 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.utils.application.LeakCanaryApplication,0.8,creat public void super overrid 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.fragments.MainFragment,0.7228915662650602,folder correct inflat unregist follow client trace break begin color stream directori linear editor scan static creat stop disconnect imag instanc pickup divid catch pleas switch equal span main multu code reselect copi except grant past visibl hidden bundl crypt build light hybrid exist histori intent sync background posit chang default statu hide replac item text read start reload bottom scroll bitmap substr hole action dark extens compr helper medium extern assign collect finish explor hack header void parent search manag ascend detach transact custom null document para shown format adapt drive layout unlock executor pars pref accent android appear final decor type complet swipe integ global ordin scanner result flag cancel lookup limit sorter delet vari watch continu white simpl come thread remov properti authent contain share observ return call descend invalid modifi bean retain enabl fragment renam store tiptop anim post view worker menu time specif argument home click ring exit receiv mime file dialog count recycl cach toggl commit resum unknown valu filter support current refresh primari check print intu option tool prefer task creation size multipl contextu formatt base tree correspond list element theme fals provid array slinki launch grid root prepar float super restor tablet subcultur broadcast button prefix length malform updat alway object match defin method activ string datum child shortcut listen overrid extract util scheme index version jelli gener throw tone boolean titl column screen path drawabl destroy handler wait paus pool drop save drawer true mode permiss picker thumb send name cloud decrypt protect resourc close queri oogl page toast encrypt comput stack parcel width public 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.activities.DatabaseViewerActivity,0.5217391304347826,press menu home overrid creat void instanc file boolean titl path option android bundl tool save select name item prepar return super public 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.exceptions.StreamNotFoundException,0.6666666666666666,messag caus throw string stream super found except public 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.ui.views.drawer.ActionViewStateManager,0.625,manag action item null view void icon menu color current filter reselect public button accent imag 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.adapters.holders.EmptyViewHolder,0.8,holder empti public view super 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.adapters.holders.CompressedItemViewHolder,0.5,pictur line compress item gener perm view disc check icon holder super titl date public imag 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.asynchronous.asynctasks.PrepareCopyTask,0.6666666666666666,fragment messag length updat context activ string overrid void move boolean copi main progress path task mode root toast prepar public 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.ui.views.preference.PathSwitchPreference,0.6666666666666666,prefer item context switch super return click public path 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.filesystem.compressed.extractcontents.helpers.GzipExtractor,0.6,output updat file context string super listen extractor public path 
9,oper parti leaf finish copi screen love file item inform densiti thank spinner edit super echtel default text includ mode enhanc novel editor replac code switch view undo manag nicer think download gonna overlap keyboard grant mark root fail letter renam messag toast diamond question wife creat network featur protect password potshot suit annoy offic gripe menu bookmark hamburg imag folder song shown sourc understand solid lack miss function shortcut amsun updat home player samba crash garbag stream move card storag look read ,com.amaze.filemanager.asynchronous.asynctasks.ReadFileTask,0.5882352941176471,task file read cach resolv root boolean content abstract sync finish return valu extern edit public explor 
